exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),DespesasPrimariasCorrentesExcetoFontesRPPS,DESPESAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (XX) = (XVIII - XIX),2204844320.16
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,RESTOS A PAGAR PROCESSADOS PAGOS (b),DespesasPrimariasCorrentesExcetoFontesRPPS,DESPESAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (XX) = (XVIII - XIX),3181221.97
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,LIQUIDADOS,DespesasPrimariasCorrentesExcetoFontesRPPS,DESPESAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (XX) = (XVIII - XIX),48358466.19
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,PAGOS (c),DespesasPrimariasCorrentesExcetoFontesRPPS,DESPESAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (XX) = (XVIII - XIX),48095991.19
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,DespesasPrimariasCorrentesComFontesRPPS,DESPESAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (XXI),379962578.0
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,DespesasPrimariasCorrentesComFontesRPPS,DESPESAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (XXI),217516175.35
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,DespesasPrimariasCorrentesComFontesRPPS,DESPESAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (XXI),217332865.27
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),DespesasPrimariasCorrentesComFontesRPPS,DESPESAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (XXI),217332865.27
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,LIQUIDADOS,DespesasPrimariasCorrentesComFontesRPPS,DESPESAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (XXI),122069.89
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,PAGOS (c),DespesasPrimariasCorrentesComFontesRPPS,DESPESAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (XXI),122069.89
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,DespesasDeCapitalExcetoFontesRPPS,DESPESAS DE CAPITAL (EXCETO FONTES RPPS) (XXIII),406849543.2
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,DespesasDeCapitalExcetoFontesRPPS,DESPESAS DE CAPITAL (EXCETO FONTES RPPS) (XXIII),269557841.03
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,DespesasDeCapitalExcetoFontesRPPS,DESPESAS DE CAPITAL (EXCETO FONTES RPPS) (XXIII),179952458.89
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),DespesasDeCapitalExcetoFontesRPPS,DESPESAS DE CAPITAL (EXCETO FONTES RPPS) (XXIII),169840781.63
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,RESTOS A PAGAR PROCESSADOS PAGOS (b),DespesasDeCapitalExcetoFontesRPPS,DESPESAS DE CAPITAL (EXCETO FONTES RPPS) (XXIII),3194540.43
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,LIQUIDADOS,DespesasDeCapitalExcetoFontesRPPS,DESPESAS DE CAPITAL (EXCETO FONTES RPPS) (XXIII),72744140.73
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,PAGOS (c),DespesasDeCapitalExcetoFontesRPPS,DESPESAS DE CAPITAL (EXCETO FONTES RPPS) (XXIII),72090134.13
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,RREO6Investimentos,Investimentos,364473838.87
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,RREO6Investimentos,Investimentos,229564982.29
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,RREO6Investimentos,Investimentos,139959600.15
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),RREO6Investimentos,Investimentos,131077732.49
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,RESTOS A PAGAR PROCESSADOS PAGOS (b),RREO6Investimentos,Investimentos,1991268.68
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,LIQUIDADOS,RREO6Investimentos,Investimentos,72744140.73
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,PAGOS (c),RREO6Investimentos,Investimentos,72090134.13
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,RREO6AmortizacaoDaDivida,Amortização da Dívida (XXVII),42375704.33
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,RREO6AmortizacaoDaDivida,Amortização da Dívida (XXVII),39992858.74
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,RREO6AmortizacaoDaDivida,Amortização da Dívida (XXVII),39992858.74
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),RREO6AmortizacaoDaDivida,Amortização da Dívida (XXVII),38763049.14
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,RESTOS A PAGAR PROCESSADOS PAGOS (b),RREO6AmortizacaoDaDivida,Amortização da Dívida (XXVII),1203271.75
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,DespesasPrimariasDeCapitalExcetoFontesRPPS,DESPESAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XXVIII) = (XXIII - (XXIV + XXV + XXVI + XXVII)),364473838.87
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,DespesasPrimariasDeCapitalExcetoFontesRPPS,DESPESAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XXVIII) = (XXIII - (XXIV + XXV + XXVI + XXVII)),229564982.29
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,DespesasPrimariasDeCapitalExcetoFontesRPPS,DESPESAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XXVIII) = (XXIII - (XXIV + XXV + XXVI + XXVII)),139959600.15
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),DespesasPrimariasDeCapitalExcetoFontesRPPS,DESPESAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XXVIII) = (XXIII - (XXIV + XXV + XXVI + XXVII)),131077732.49
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,RESTOS A PAGAR PROCESSADOS PAGOS (b),DespesasPrimariasDeCapitalExcetoFontesRPPS,DESPESAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XXVIII) = (XXIII - (XXIV + XXV + XXVI + XXVII)),1991268.68
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,LIQUIDADOS,DespesasPrimariasDeCapitalExcetoFontesRPPS,DESPESAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XXVIII) = (XXIII - (XXIV + XXV + XXVI + XXVII)),72744140.73
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,PAGOS (c),DespesasPrimariasDeCapitalExcetoFontesRPPS,DESPESAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XXVIII) = (XXIII - (XXIV + XXV + XXVI + XXVII)),72090134.13
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,RREO6ReservaDeContingencia,RESERVA DE CONTINGÊNCIA (XXIX),51364.6
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,DespesasPrimariasDeCapitalComFontesRPPS,DESPESAS PRIMÁRIAS DE CAPITAL (COM FONTES RPPS) (XXX),1102059.0
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,DespesasPrimariasDeCapitalComFontesRPPS,DESPESAS PRIMÁRIAS DE CAPITAL (COM FONTES RPPS) (XXX),164946.36
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,DespesasPrimariasDeCapitalComFontesRPPS,DESPESAS PRIMÁRIAS DE CAPITAL (COM FONTES RPPS) (XXX),164946.36
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),DespesasPrimariasDeCapitalComFontesRPPS,DESPESAS PRIMÁRIAS DE CAPITAL (COM FONTES RPPS) (XXX),164946.36
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,RREO6TotalDespesaPrimaria,DESPESA PRIMÁRIA TOTAL (XXXII) = (XX + XXI + XXVIII + XXIX + XXX),3201216730.72
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,RREO6TotalDespesaPrimaria,DESPESA PRIMÁRIA TOTAL (XXXII) = (XX + XXI + XXVIII + XXIX + XXX),2730273448.72
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,RREO6TotalDespesaPrimaria,DESPESA PRIMÁRIA TOTAL (XXXII) = (XX + XXI + XXVIII + XXIX + XXX),2572369716.24
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),RREO6TotalDespesaPrimaria,DESPESA PRIMÁRIA TOTAL (XXXII) = (XX + XXI + XXVIII + XXIX + XXX),2553419864.28
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,RESTOS A PAGAR PROCESSADOS PAGOS (b),RREO6TotalDespesaPrimaria,DESPESA PRIMÁRIA TOTAL (XXXII) = (XX + XXI + XXVIII + XXIX + XXX),5172490.65
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,LIQUIDADOS,RREO6TotalDespesaPrimaria,DESPESA PRIMÁRIA TOTAL (XXXII) = (XX + XXI + XXVIII + XXIX + XXX),121224676.81
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,PAGOS (c),RREO6TotalDespesaPrimaria,DESPESA PRIMÁRIA TOTAL (XXXII) = (XX + XXI + XXVIII + XXIX + XXX),120308195.21
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,DespesaPrimariaTotalExcetoFontesRPPS,DESPESA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XXXIII) = (XX + XXVIII + XXIX),2820152093.72
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,DespesaPrimariaTotalExcetoFontesRPPS,DESPESA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XXXIII) = (XX + XXVIII + XXIX),2512592327.01
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,DespesaPrimariaTotalExcetoFontesRPPS,DESPESA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XXXIII) = (XX + XXVIII + XXIX),2354871904.61
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),DespesaPrimariaTotalExcetoFontesRPPS,DESPESA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XXXIII) = (XX + XXVIII + XXIX),2335922052.65
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,RESTOS A PAGAR PROCESSADOS PAGOS (b),DespesaPrimariaTotalExcetoFontesRPPS,DESPESA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XXXIII) = (XX + XXVIII + XXIX),5172490.65
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,LIQUIDADOS,DespesaPrimariaTotalExcetoFontesRPPS,DESPESA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XXXIII) = (XX + XXVIII + XXIX),121102606.92
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,PAGOS (c),DespesaPrimariaTotalExcetoFontesRPPS,DESPESA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XXXIII) = (XX + XXVIII + XXIX),120186125.32
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,VALOR,ResultadoPrimarioComRPPSAcimaDaLinha,RESULTADO PRIMÁRIO (COM RPPS) - Acima da Linha (XXXIV) = (XVIa - (XXXIIa +XXXIIb + XXXIIc)),-34064519.98
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,VALOR,ResultadoPrimarioSemRPPSAcimaDaLinha,RESULTADO PRIMÁRIO (SEM RPPS) - Acima da Linha (XXXV) = (XVIIa - (XXXIIIa +XXXIIIb + XXXIIIc)),-47395028.62
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,VALOR CORRENTE,RREO6MetaDeResultadoPrimarioFixadaNoAnexoDeMetasFiscaisDaLDOParaOExercicioDeReferencia,Meta fixada no Anexo de Metas Fiscais da LDO para o exercício de referência,199207352.0
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,VALOR INCORRIDO,JurosEncargosEVariacoesMonetariasAtivosExcetoRPPS,"Juros, Encargos e Variações Monetárias Ativos (Exceto RPPS) (XXXVI)",145775160.92
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,VALOR INCORRIDO,JurosEncargosEVariacoesMonetariasPassivosExcetoRPPS,"Juros, Encargos e Variações Monetárias Passivos (Exceto RPPS) (XXXVII)",168782877.03
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,VALOR,ResultadoNominalAcimaDaLinhaSemRPPS,RESULTADO NOMINAL (SEM RPPS) - Acima da Linha (XXXVIII) = XXXV + (XXXVI - XXXVII),-70402744.73
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Em 31/12/2023 (a),DividaConsolidada,DÍVIDA CONSOLIDADA (XXXIX),520833588.98
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Até o Bimestre 2024 (b),DividaConsolidada,DÍVIDA CONSOLIDADA (XXXIX),776161140.22
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Em 31/12/2023 (a),DeducoesDaDividaConsolidada,DEDUÇÕES (XL),711981176.4
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Até o Bimestre 2024 (b),DeducoesDaDividaConsolidada,DEDUÇÕES (XL),878615573.45
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Em 31/12/2023 (a),RREO5DisponibilidadeDeCaixa,Disponibilidade de Caixa,564835462.5
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Até o Bimestre 2024 (b),RREO5DisponibilidadeDeCaixa,Disponibilidade de Caixa,642934510.14
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Em 31/12/2023 (a),DisponibilidadeDeCaixaBruta,Disponibilidade de Caixa Bruta,577432248.39
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Até o Bimestre 2024 (b),DisponibilidadeDeCaixaBruta,Disponibilidade de Caixa Bruta,668007753.8
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Em 31/12/2023 (a),RestosAPagarProcessadosExcetoPrecatorios,(-) Restos a Pagar Processados (XLI),6635496.11
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Até o Bimestre 2024 (b),RestosAPagarProcessadosExcetoPrecatorios,(-) Restos a Pagar Processados (XLI),19900192.62
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Em 31/12/2023 (a),DepositosRestituiveisEValoresVinculados,(-) Depósitos Restituíveis e Valores Vinculados,5961289.78
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Até o Bimestre 2024 (b),DepositosRestituiveisEValoresVinculados,(-) Depósitos Restituíveis e Valores Vinculados,5173051.04
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Em 31/12/2023 (a),DemaisHaveresFinanceiros,Demais Haveres Financeiros,147145713.9
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Até o Bimestre 2024 (b),DemaisHaveresFinanceiros,Demais Haveres Financeiros,235681063.31
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Em 31/12/2023 (a),DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (XLII) = (XXXIX - XL),-191147587.42
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,Até o Bimestre 2024 (b),DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (XLII) = (XXXIX - XL),-102454433.23
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,VALOR,ResultadoNominalAbaixoDaLinhaSemRPPS,RESULTADO NOMINAL (SEM RPPS) - Abaixo da Linha (XLIII) = (XLIIa - XLIIb),-88693154.19
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,VALOR CORRENTE,MetaDeResultadoNominalFixadaNoAnexoDeMetasFiscaisDaLDOParaOExercicioDeReferencia,Meta fixada no Anexo de Metas Fiscais da LDO para o exercício de referência,15689081.2
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,VALOR,VariacaoSaldoRPP,VARIAÇÃO DO SALDO DE RPP (XLIV) = (XLIb - XLIa),13264696.51
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,VALOR,OutrosAjustes,OUTROS AJUSTES (XLIX),-31555105.97
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,VALOR,ResultadoNominalAbaixoDaLinhaSemRPPSAjustado,RESULTADO NOMINAL (SEM RPPS) AJUSTADO - Abaixo da Linha (L) = (XLIII + (XLIV - XLV - XLVI + XLVII + XLVIII) +/- (XLIX)),-70402744.73
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,VALOR,ResultadoPrimarioAbaixoDaLinhaSemRPPS,RESULTADO PRIMÁRIO (SEM RPPS) - Abaixo da Linha (LI) = (L) - (XXXVI - XXXVII),-47395028.62
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,PREVISÃO ORÇAMENTÁRIA,RREO6SaldoDeExerciciosAnteriores,SALDO DE EXERCÍCIOS ANTERIORES,424634755.35
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,PREVISÃO ORÇAMENTÁRIA,SuperavitFinanceiro,Superávit Financeiro Utilizado para Abertura e Reabertura de Créditos Adicionais,424634755.35
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 06,M,Padrão,PREVISÃO ORÇAMENTÁRIA,ReservaOrcamentariaDoRPPSPrevidenciario,RESERVA ORÇAMENTÁRIA DO RPPS,35472663.0
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 07,M,Padrão,Em Exercícios Anteriores (a),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExerciciosAnteriores,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),523114.01
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 07,M,Padrão,Em Exercícios Anteriores (a),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExerciciosAnteriores,PODER EXECUTIVO,523114.01
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 07,M,Padrão,Em Exercícios Anteriores (a),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExerciciosAnteriores,TOTAL (III) = (I + II),523114.01
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 07,M,Padrão,Em 31 de dezembro de 2023 (b),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExercicioAnterior,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),8552015.37
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 07,M,Padrão,Em 31 de dezembro de 2023 (b),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExercicioAnterior,PODER EXECUTIVO,8551163.11
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 07,M,Padrão,Em 31 de dezembro de 2023 (b),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExercicioAnterior,PODER LEGISLATIVO,852.26
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 07,M,Padrão,Em 31 de dezembro de 2023 (b),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExercicioAnterior,Câmara Municipal,852.26
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 07,M,Padrão,Em 31 de dezembro de 2023 (b),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExercicioAnterior,TOTAL (III) = (I + II),8552015.37
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 07,M,Padrão,Pagos (c),RestosAPagarProcessadosENaoProcessadosLiquidadosPagos,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),7574173.81
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 07,M,Padrão,Pagos (c),RestosAPagarProcessadosENaoProcessadosLiquidadosPagos,PODER EXECUTIVO,7573321.55
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 07,M,Padrão,Pagos (c),RestosAPagarProcessadosENaoProcessadosLiquidadosPagos,PODER LEGISLATIVO,852.26
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 07,M,Padrão,Pagos (c),RestosAPagarProcessadosENaoProcessadosLiquidadosPagos,Câmara Municipal,852.26
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 07,M,Padrão,Pagos (c),RestosAPagarProcessadosENaoProcessadosLiquidadosPagos,TOTAL (III) = (I + II),7574173.81
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 07,M,Padrão,Cancelados (d),RestosAPagarProcessadosENaoProcessadosLiquidadosCancelados,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),1467096.51
